JPW0011490.json	魔少年ビーティー	荒木飛呂彦	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4855/9784086174855.jpg?_ex=200x200
JPW0011500.json	バオー来訪者	荒木飛呂彦	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4862/9784086174862.jpg?_ex=200x200
JPW0011530.json	Part 1 ファントムブラッド	荒木飛呂彦	
JPW0011540.json	Part 2 戦闘潮流	荒木飛呂彦	
JPW0011550.json	Part 3 スターダストクルセイダース	荒木飛呂彦	
JPW0011560.json	Part 4 ダイヤモンドは砕けない	荒木飛呂彦	
JPW0011570.json	Part 5 黄金の風	荒木飛呂彦	
JPW0011580.json	Part 6 ストーンオーシャン	荒木飛呂彦	
JPW0012290.json	クローズ	高橋ヒロシ	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1797/9784253131797.jpg?_ex=200x200
JPW0012340.json	QP	高橋ヒロシ	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0515/9784253140515.jpg?_ex=200x200
JPW0012370.json	WORST	高橋ヒロシ	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8434/2100010188434.jpg?_ex=200x200
JPW0012770.json	ライヤー教授の午後	高橋葉介	
JPW0013020.json	夢幻紳士 マンガ少年版	高橋葉介	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0487/9784022140487.jpg?_ex=200x200
JPW0013070.json	夢幻紳士 逢魔篇	高橋葉介	
JPW0013390.json	うる星やつら	高橋留美子	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0912/09120800.jpg?_ex=200x200
JPW0013400.json	めぞん一刻	高橋留美子	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0918/09181279.jpg?_ex=200x200
JPW0013410.json	らんま1/2	高橋留美子	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4759/9784091234759.jpg?_ex=200x200
JPW0013420.json	1ポンドの福音	高橋留美子	
JPW0013450.json	人魚シリーズ	高橋留美子	
JPW0013830.json	どっきりドクター	細野不二彦	
JPW0013840.json	Gu-Guガンモ	細野不二彦	
JPW0013990.json	愛しのバットマン	細野不二彦	
JPW0014020.json	太郎	細野不二彦	http://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8377/2100010148377.jpg?_ex=200x200
